analyte,level,lot,instrument,result
Platelets fluorescent,L2,61311102,XR2,266.0
Platelets fluorescent,L2,61311102,XR2,269.0
Platelets fluorescent,L2,61311102,XR2,268.0
Platelets fluorescent,L2,61311102,XR2,266.0
Platelets fluorescent,L2,61311102,XR2,268.0
Platelets fluorescent,L2,61311102,XR2,262.0
Platelets fluorescent,L2,61311102,XR2,262.0
Platelets fluorescent,L2,61311102,XR2,267.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,261.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,264.0
Platelets fluorescent,L2,61311102,XR2,270.0
Platelets fluorescent,L2,61311102,XR2,268.0
Platelets fluorescent,L2,61311102,XR2,267.0
Platelets fluorescent,L2,61311102,XR2,266.0
Platelets fluorescent,L2,61311102,XR2,264.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,266.0
Platelets fluorescent,L2,61311102,XR2,264.0
Platelets fluorescent,L2,61311102,XR2,264.0
Platelets fluorescent,L2,61311102,XR2,266.0
Platelets fluorescent,L2,61311102,XR2,262.0
Platelets fluorescent,L2,61311102,XR2,257.0
Platelets fluorescent,L2,61311102,XR2,263.0
Platelets fluorescent,L2,61311102,XR2,254.0
Platelets fluorescent,L2,61311102,XR2,262.0
Platelets fluorescent,L2,61311102,XR2,264.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,263.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,267.0
Platelets fluorescent,L2,61311102,XR2,263.0
Platelets fluorescent,L2,61311102,XR2,273.0
Platelets fluorescent,L2,61311102,XR2,268.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,262.0
Platelets fluorescent,L2,61311102,XR2,268.0
Platelets fluorescent,L2,61311102,XR2,270.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,263.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,267.0
Platelets fluorescent,L2,61311102,XR2,264.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,269.0
Platelets fluorescent,L2,61311102,XR2,264.0
Platelets fluorescent,L2,61311102,XR2,261.0
Platelets fluorescent,L2,61311102,XR2,259.0
Platelets fluorescent,L2,61311102,XR2,263.0
Platelets fluorescent,L2,61311102,XR2,263.0
Platelets fluorescent,L2,61311102,XR2,260.0
Platelets fluorescent,L2,61311102,XR2,262.0
Platelets fluorescent,L2,61311102,XR2,264.0
Platelets fluorescent,L2,61311102,XR2,260.0
Platelets fluorescent,L2,61311102,XR2,262.0
Platelets fluorescent,L2,61311102,XR2,269.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,259.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,257.0
Platelets fluorescent,L2,61311102,XR2,260.0
Platelets fluorescent,L2,61311102,XR2,264.0
Platelets fluorescent,L2,61311102,XR2,267.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,259.0
Platelets fluorescent,L2,61311102,XR2,267.0
Platelets fluorescent,L2,61311102,XR2,267.0
Platelets fluorescent,L2,61311102,XR2,262.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,274.0
Platelets fluorescent,L2,61311102,XR2,268.0
Platelets fluorescent,L2,61311102,XR2,269.0
Platelets fluorescent,L2,61311102,XR2,265.0
Platelets fluorescent,L2,61311102,XR2,271.0
Platelets fluorescent,L2,61311102,XR2,261.0
Platelets fluorescent,L2,61311102,XR2,259.0
Platelets fluorescent,L2,61311102,XR2,270.0
Platelets fluorescent,L2,61311102,XR2,266.0
Platelets fluorescent,L2,61311102,XR2,260.0
Platelets fluorescent,L3,53281103,XR2,538.0
Platelets fluorescent,L3,53281103,XR2,546.0
Platelets fluorescent,L3,53281103,XR2,557.0
Platelets fluorescent,L3,53281103,XR2,555.0
Platelets fluorescent,L3,53281103,XR2,549.0
Platelets fluorescent,L3,53281103,XR2,542.0
Platelets fluorescent,L3,53281103,XR2,550.0
Platelets fluorescent,L3,53281103,XR2,555.0
Platelets fluorescent,L3,53281103,XR2,554.0
Platelets fluorescent,L3,53281103,XR2,551.0
Platelets fluorescent,L3,53281103,XR2,561.0
Platelets fluorescent,L3,53281103,XR2,562.0
Platelets fluorescent,L3,53281103,XR2,558.0
Platelets fluorescent,L3,53281103,XR2,551.0
Platelets fluorescent,L3,53281103,XR2,559.0
Platelets fluorescent,L3,53281103,XR2,558.0
Platelets fluorescent,L3,53281103,XR2,553.0
Platelets fluorescent,L3,53281103,XR2,568.0
Platelets fluorescent,L3,53281103,XR2,561.0
Platelets fluorescent,L3,53281103,XR2,567.0
Platelets fluorescent,L3,53281103,XR2,547.0
Platelets fluorescent,L3,53281103,XR2,552.0
Platelets fluorescent,L3,53281103,XR2,558.0
Platelets fluorescent,L3,53281103,XR2,554.0
Platelets fluorescent,L3,53281103,XR2,563.0
Platelets fluorescent,L3,53281103,XR2,556.0
Platelets fluorescent,L3,53281103,XR2,566.0
Platelets fluorescent,L3,53281103,XR2,556.0
Platelets fluorescent,L3,53281103,XR2,563.0
Platelets fluorescent,L3,53281103,XR2,562.0
Platelets fluorescent,L3,53281103,XR2,561.0
Platelets fluorescent,L3,53281103,XR2,567.0
Platelets fluorescent,L3,53281103,XR2,570.0
Platelets fluorescent,L3,53281103,XR2,551.0
Platelets fluorescent,L3,53281103,XR2,565.0
Platelets fluorescent,L3,53281103,XR2,567.0
Platelets fluorescent,L3,53281103,XR2,561.0
Platelets fluorescent,L3,53281103,XR2,570.0
Platelets fluorescent,L3,53281103,XR2,568.0
Platelets fluorescent,L3,53281103,XR2,569.0
Platelets fluorescent,L3,53281103,XR2,564.0
Platelets fluorescent,L3,53281103,XR2,574.0
Platelets fluorescent,L3,53281103,XR2,565.0
Platelets fluorescent,L3,60191103,XR2,551.0
Platelets fluorescent,L3,53281103,XR2,573.0
Platelets fluorescent,L3,53281103,XR2,562.0
Platelets fluorescent,L3,53281103,XR2,562.0
Platelets fluorescent,L3,60191103,XR2,544.0
Platelets fluorescent,L3,60191103,XR2,549.0
Platelets fluorescent,L3,60191103,XR2,550.0
Platelets fluorescent,L3,60191103,XR2,552.0
Platelets fluorescent,L3,60191103,XR2,553.0
Platelets fluorescent,L3,60191103,XR2,555.0
Platelets fluorescent,L3,60191103,XR2,551.0
Platelets fluorescent,L3,60191103,XR2,559.0
Platelets fluorescent,L3,60191103,XR2,545.0
Platelets fluorescent,L3,60191103,XR2,555.0
Platelets fluorescent,L3,60191103,XR2,552.0
Platelets fluorescent,L3,60191103,XR2,554.0
Platelets fluorescent,L3,60191103,XR2,555.0
Platelets fluorescent,L3,60191103,XR2,558.0
Platelets fluorescent,L3,60191103,XR2,549.0
Platelets fluorescent,L3,60191103,XR2,551.0
Platelets fluorescent,L3,60191103,XR2,555.0
Platelets fluorescent,L3,60191103,XR2,554.0
Platelets fluorescent,L3,60191103,XR2,558.0
Platelets fluorescent,L3,60191103,XR2,555.0
Platelets fluorescent,L3,60191103,XR2,552.0
Platelets fluorescent,L3,60191103,XR2,563.0
Platelets fluorescent,L3,60191103,XR2,555.0
Platelets fluorescent,L3,60191103,XR2,554.0
Platelets fluorescent,L3,60191103,XR2,550.0
Platelets fluorescent,L3,60191103,XR2,554.0
Platelets fluorescent,L3,60191103,XR2,554.0
Platelets fluorescent,L3,60191103,XR2,547.0
Platelets fluorescent,L3,60191103,XR2,556.0
Platelets fluorescent,L3,60191103,XR2,569.0
Platelets fluorescent,L3,60191103,XR2,558.0
Platelets fluorescent,L3,60191103,XR2,556.0
Platelets fluorescent,L3,60191103,XR2,553.0
Platelets fluorescent,L3,60191103,XR2,560.0
Platelets fluorescent,L3,60191103,XR2,557.0
Platelets fluorescent,L3,60191103,XR2,567.0
Platelets fluorescent,L3,60191103,XR2,555.0
Platelets fluorescent,L3,60191103,XR2,547.0
Platelets fluorescent,L3,60191103,XR2,563.0
Platelets fluorescent,L3,60191103,XR2,548.0
Platelets fluorescent,L3,60191103,XR2,562.0
Platelets fluorescent,L3,60191103,XR2,567.0
Platelets fluorescent,L3,60191103,XR2,566.0
Platelets fluorescent,L3,60191103,XR2,563.0
Platelets fluorescent,L3,60191103,XR2,561.0
Platelets fluorescent,L3,60191103,XR2,565.0
Platelets fluorescent,L3,60191103,XR2,552.0
Platelets fluorescent,L3,60191103,XR2,565.0
Platelets fluorescent,L3,60191103,XR2,551.0
Platelets fluorescent,L3,60191103,XR2,560.0
Platelets fluorescent,L3,60191103,XR2,552.0
Platelets fluorescent,L3,60191103,XR2,558.0
Platelets fluorescent,L3,60191103,XR2,560.0
Platelets fluorescent,L3,60191103,XR2,563.0
Platelets fluorescent,L3,60191103,XR2,564.0
Platelets fluorescent,L3,60191103,XR2,555.0
Platelets fluorescent,L3,60191103,XR2,562.0
Platelets fluorescent,L3,60191103,XR2,568.0
Platelets fluorescent,L3,60191103,XR2,529.0
Platelets fluorescent,L3,60191103,XR2,543.0
Platelets fluorescent,L3,60191103,XR2,539.0
Platelets fluorescent,L3,60191103,XR2,549.0
Platelets fluorescent,L3,60191103,XR2,532.0
Platelets fluorescent,L3,60191103,XR2,539.0
Platelets fluorescent,L3,60191103,XR2,540.0
Platelets fluorescent,L3,60191103,XR2,537.0
Platelets fluorescent,L3,60191103,XR2,533.0
Platelets fluorescent,L3,60191103,XR2,534.0
Platelets fluorescent,L3,60191103,XR2,545.0
Platelets fluorescent,L3,60191103,XR2,542.0
Platelets fluorescent,L3,60191103,XR2,544.0
Platelets fluorescent,L3,60191103,XR2,542.0
Platelets fluorescent,L3,60191103,XR2,541.0
Platelets fluorescent,L3,60191103,XR2,550.0
Platelets fluorescent,L3,60191103,XR2,543.0
Platelets fluorescent,L3,60191103,XR2,531.0
Platelets fluorescent,L3,60191103,XR2,546.0
Platelets fluorescent,L3,60191103,XR2,537.0
Platelets fluorescent,L3,60191103,XR2,549.0
Platelets fluorescent,L3,60191103,XR2,544.0
Platelets fluorescent,L3,60191103,XR2,540.0
Platelets fluorescent,L3,60191103,XR2,549.0
Platelets fluorescent,L3,60191103,XR2,547.0
Platelets fluorescent,L3,60191103,XR2,547.0
Platelets fluorescent,L3,60191103,XR2,543.0
Platelets fluorescent,L3,60191103,XR2,547.0
Platelets fluorescent,L3,60191103,XR2,550.0
Platelets fluorescent,L3,60191103,XR2,539.0
Platelets fluorescent,L3,60191103,XR2,533.0
Platelets fluorescent,L3,60191103,XR2,540.0
Platelets fluorescent,L3,60191103,XR2,542.0
Platelets fluorescent,L3,60191103,XR2,553.0
Platelets fluorescent,L3,60191103,XR2,549.0
Platelets fluorescent,L3,60191103,XR2,544.0
Platelets fluorescent,L3,60191103,XR2,546.0
Platelets fluorescent,L3,60191103,XR2,549.0
Platelets fluorescent,L3,60191103,XR2,548.0
Platelets fluorescent,L3,60191103,XR2,548.0
Platelets fluorescent,L3,60191103,XR2,552.0
Platelets fluorescent,L3,60191103,XR2,525.0
Platelets fluorescent,L3,60191103,XR2,550.0
Platelets fluorescent,L3,60191103,XR2,546.0
Platelets fluorescent,L3,60191103,XR2,540.0
Platelets fluorescent,L3,60191103,XR2,545.0
Platelets fluorescent,L3,60191103,XR2,544.0
Platelets fluorescent,L3,60191103,XR2,537.0
Platelets fluorescent,L3,60191103,XR2,532.0
Platelets fluorescent,L3,60191103,XR2,547.0
Platelets fluorescent,L3,60191103,XR2,543.0
Platelets fluorescent,L3,60191103,XR2,547.0
Platelets fluorescent,L3,60191103,XR2,543.0
Platelets fluorescent,L3,60751103,XR2,531.0
Platelets fluorescent,L3,60751103,XR2,538.0
Platelets fluorescent,L3,60751103,XR2,539.0
Platelets fluorescent,L3,60751103,XR2,544.0
Platelets fluorescent,L3,60751103,XR2,551.0
Platelets fluorescent,L3,60751103,XR2,542.0
Platelets fluorescent,L3,60751103,XR2,545.0
Platelets fluorescent,L3,60751103,XR2,538.0
Platelets fluorescent,L3,60751103,XR2,538.0
Platelets fluorescent,L3,60751103,XR2,536.0
Platelets fluorescent,L3,60751103,XR2,545.0
Platelets fluorescent,L3,60751103,XR2,550.0
Platelets fluorescent,L3,60751103,XR2,551.0
Platelets fluorescent,L3,60751103,XR2,540.0
Platelets fluorescent,L3,60751103,XR2,541.0
Platelets fluorescent,L3,60751103,XR2,539.0
Platelets fluorescent,L3,60751103,XR2,547.0
Platelets fluorescent,L3,60751103,XR2,553.0
Platelets fluorescent,L3,60751103,XR2,556.0
Platelets fluorescent,L3,60751103,XR2,552.0
Platelets fluorescent,L3,60751103,XR2,551.0
Platelets fluorescent,L3,60751103,XR2,554.0
Platelets fluorescent,L3,60751103,XR2,560.0
Platelets fluorescent,L3,60751103,XR2,556.0
Platelets fluorescent,L3,60751103,XR2,558.0
Platelets fluorescent,L3,60751103,XR2,556.0
Platelets fluorescent,L3,60751103,XR2,552.0
Platelets fluorescent,L3,60751103,XR2,557.0
Platelets fluorescent,L3,60751103,XR2,551.0
Platelets fluorescent,L3,60751103,XR2,553.0
Platelets fluorescent,L3,60751103,XR2,559.0
Platelets fluorescent,L3,60751103,XR2,554.0
Platelets fluorescent,L3,60751103,XR2,556.0
Platelets fluorescent,L3,60751103,XR2,556.0
Platelets fluorescent,L3,60751103,XR2,559.0
Platelets fluorescent,L3,60751103,XR2,549.0
Platelets fluorescent,L3,60751103,XR2,561.0
Platelets fluorescent,L3,60751103,XR2,549.0
Platelets fluorescent,L3,60751103,XR2,553.0
Platelets fluorescent,L3,60751103,XR2,557.0
Platelets fluorescent,L3,60751103,XR2,556.0
Platelets fluorescent,L3,60751103,XR2,553.0
Platelets fluorescent,L3,60751103,XR2,553.0
Platelets fluorescent,L3,60751103,XR2,549.0
Platelets fluorescent,L3,60751103,XR2,555.0
Platelets fluorescent,L3,60751103,XR2,549.0
Platelets fluorescent,L3,60751103,XR2,559.0
Platelets fluorescent,L3,60751103,XR2,556.0
Platelets fluorescent,L3,60751103,XR2,547.0
Platelets fluorescent,L3,60751103,XR2,555.0
Platelets fluorescent,L3,60751103,XR2,551.0
Platelets fluorescent,L3,60751103,XR2,552.0
Platelets fluorescent,L3,60751103,XR2,552.0
Platelets fluorescent,L3,60751103,XR2,544.0
Platelets fluorescent,L3,60751103,XR2,536.0
Platelets fluorescent,L3,60751103,XR2,551.0
Platelets fluorescent,L3,60751103,XR2,552.0
Platelets fluorescent,L3,60751103,XR2,549.0
Platelets fluorescent,L3,60751103,XR2,544.0
Platelets fluorescent,L3,60751103,XR2,545.0
Platelets fluorescent,L3,60751103,XR2,558.0
Platelets fluorescent,L3,60751103,XR2,542.0
Platelets fluorescent,L3,60751103,XR2,547.0
Platelets fluorescent,L3,60751103,XR2,556.0
Platelets fluorescent,L3,60751103,XR2,559.0
Platelets fluorescent,L3,60751103,XR2,559.0
Platelets fluorescent,L3,60751103,XR2,552.0
Platelets fluorescent,L3,60751103,XR2,558.0
Platelets fluorescent,L3,60751103,XR2,562.0
Platelets fluorescent,L3,60751103,XR2,553.0
Platelets fluorescent,L3,60751103,XR2,563.0
Platelets fluorescent,L3,60751103,XR2,565.0
Platelets fluorescent,L3,60751103,XR2,568.0
Platelets fluorescent,L3,60751103,XR2,561.0
Platelets fluorescent,L3,60751103,XR2,565.0
Platelets fluorescent,L3,60751103,XR2,555.0
Platelets fluorescent,L3,60751103,XR2,562.0
Platelets fluorescent,L3,60751103,XR2,561.0
Platelets fluorescent,L3,60751103,XR2,558.0
Platelets fluorescent,L3,60751103,XR2,563.0
Platelets fluorescent,L3,60751103,XR2,559.0
Platelets fluorescent,L3,60751103,XR2,562.0
Platelets fluorescent,L3,60751103,XR2,562.0
Platelets fluorescent,L3,60751103,XR2,558.0
Platelets fluorescent,L3,60751103,XR2,569.0
Platelets fluorescent,L3,60751103,XR2,569.0
Platelets fluorescent,L3,60751103,XR2,569.0
Platelets fluorescent,L3,60751103,XR2,569.0
Platelets fluorescent,L3,60751103,XR2,568.0
Platelets fluorescent,L3,60751103,XR2,570.0
Platelets fluorescent,L3,60751103,XR2,568.0
Platelets fluorescent,L3,60751103,XR2,557.0
Platelets fluorescent,L3,60751103,XR2,564.0
Platelets fluorescent,L3,60751103,XR2,568.0
Platelets fluorescent,L3,60751103,XR2,562.0
Platelets fluorescent,L3,60751103,XR2,561.0
Platelets fluorescent,L3,60751103,XR2,570.0
Platelets fluorescent,L3,60751103,XR2,562.0
Platelets fluorescent,L3,60751103,XR2,562.0
Platelets fluorescent,L3,60751103,XR2,564.0
Platelets fluorescent,L3,60751103,XR2,561.0
Platelets fluorescent,L3,60751103,XR2,559.0
Platelets fluorescent,L3,60751103,XR2,551.0
Platelets fluorescent,L3,60751103,XR2,562.0
Platelets fluorescent,L3,60751103,XR2,555.0
Platelets fluorescent,L3,60751103,XR2,557.0
Platelets fluorescent,L3,60751103,XR2,551.0
Platelets fluorescent,L3,60751103,XR2,564.0
Platelets fluorescent,L3,60751103,XR2,564.0
Platelets fluorescent,L3,60751103,XR2,568.0
Platelets fluorescent,L3,60751103,XR2,564.0
Platelets fluorescent,L3,60751103,XR2,565.0
Platelets fluorescent,L3,61311103,XR2,538.0
Platelets fluorescent,L3,61311103,XR2,544.0
Platelets fluorescent,L3,61311103,XR2,542.0
Platelets fluorescent,L3,61311103,XR2,539.0
Platelets fluorescent,L3,61311103,XR2,548.0
Platelets fluorescent,L3,61311103,XR2,541.0
Platelets fluorescent,L3,61311103,XR2,542.0
Platelets fluorescent,L3,61311103,XR2,542.0
Platelets fluorescent,L3,61311103,XR2,544.0
Platelets fluorescent,L3,61311103,XR2,538.0
Platelets fluorescent,L3,61311103,XR2,543.0
Platelets fluorescent,L3,61311103,XR2,538.0
Platelets fluorescent,L3,61311103,XR2,539.0
Platelets fluorescent,L3,61311103,XR2,552.0
Platelets fluorescent,L3,61311103,XR2,540.0
Platelets fluorescent,L3,61311103,XR2,544.0
Platelets fluorescent,L3,61311103,XR2,546.0
Platelets fluorescent,L3,61311103,XR2,548.0
Platelets fluorescent,L3,61311103,XR2,538.0
Platelets fluorescent,L3,61311103,XR2,547.0
Platelets fluorescent,L3,61311103,XR2,545.0
Platelets fluorescent,L3,61311103,XR2,550.0
Platelets fluorescent,L3,61311103,XR2,543.0
Platelets fluorescent,L3,61311103,XR2,534.0
Platelets fluorescent,L3,61311103,XR2,547.0
Platelets fluorescent,L3,61311103,XR2,539.0
Platelets fluorescent,L3,61311103,XR2,545.0
Platelets fluorescent,L3,61311103,XR2,542.0
Platelets fluorescent,L3,61311103,XR2,542.0
Platelets fluorescent,L3,61311103,XR2,546.0
Platelets fluorescent,L3,61311103,XR2,528.0
Platelets fluorescent,L3,61311103,XR2,541.0
Platelets fluorescent,L3,61311103,XR2,546.0
Platelets fluorescent,L3,61311103,XR2,544.0
Platelets fluorescent,L3,61311103,XR2,546.0
Platelets fluorescent,L3,61311103,XR2,549.0
Platelets fluorescent,L3,61311103,XR2,548.0
Platelets fluorescent,L3,61311103,XR2,544.0
Platelets fluorescent,L3,61311103,XR2,559.0
Platelets fluorescent,L3,61311103,XR2,557.0
Platelets fluorescent,L3,61311103,XR2,552.0
Platelets fluorescent,L3,61311103,XR2,549.0
Platelets fluorescent,L3,61311103,XR2,550.0
Platelets fluorescent,L3,61311103,XR2,549.0
Platelets fluorescent,L3,61311103,XR2,547.0
Platelets fluorescent,L3,61311103,XR2,550.0
Platelets fluorescent,L3,61311103,XR2,556.0
Platelets fluorescent,L3,61311103,XR2,556.0
Platelets fluorescent,L3,61311103,XR2,557.0
Platelets fluorescent,L3,61311103,XR2,556.0
Platelets fluorescent,L3,61311103,XR2,551.0
Platelets fluorescent,L3,61311103,XR2,566.0
Platelets fluorescent,L3,61311103,XR2,563.0
Platelets fluorescent,L3,61311103,XR2,546.0
Platelets fluorescent,L3,61311103,XR2,547.0
Platelets fluorescent,L3,61311103,XR2,550.0
Platelets fluorescent,L3,61311103,XR2,542.0
Platelets fluorescent,L3,61311103,XR2,549.0
Platelets fluorescent,L3,61311103,XR2,552.0
Platelets fluorescent,L3,61311103,XR2,544.0
Platelets fluorescent,L3,61311103,XR2,554.0
Platelets fluorescent,L3,61311103,XR2,541.0
Platelets fluorescent,L3,61311103,XR2,556.0
Platelets fluorescent,L3,61311103,XR2,554.0
Platelets fluorescent,L3,61311103,XR2,547.0
Platelets fluorescent,L3,61311103,XR2,547.0
Platelets fluorescent,L3,61311103,XR2,555.0
Platelets fluorescent,L3,61311103,XR2,551.0
Platelets fluorescent,L3,61311103,XR2,549.0
Platelets fluorescent,L3,61311103,XR2,553.0
Platelets fluorescent,L3,61311103,XR2,548.0
Platelets fluorescent,L3,61311103,XR2,554.0
Platelets fluorescent,L3,61311103,XR2,538.0
Platelets fluorescent,L3,61311103,XR2,551.0
Platelets fluorescent,L3,61311103,XR2,557.0
Platelets fluorescent,L3,61311103,XR2,550.0
Platelets fluorescent,L3,61311103,XR2,537.0
Platelets fluorescent,L3,61311103,XR2,546.0
Platelets fluorescent,L3,61311103,XR2,559.0
Platelets fluorescent,L3,61311103,XR2,555.0
Platelets fluorescent,L3,61311103,XR2,554.0
Platelets fluorescent,L3,61311103,XR2,549.0
Platelets fluorescent,L3,61311103,XR2,556.0
Platelets fluorescent,L3,61311103,XR2,555.0
Platelets fluorescent,L3,61311103,XR2,551.0
Platelets fluorescent,L3,61311103,XR2,562.0
Platelets fluorescent,L3,61311103,XR2,555.0
Platelets fluorescent,L3,61311103,XR2,543.0
Platelets fluorescent,L3,61311103,XR2,560.0
Platelets fluorescent,L3,61311103,XR2,560.0
Platelets fluorescent,L3,61311103,XR2,558.0
Platelets fluorescent,L3,61311103,XR2,554.0
Platelets fluorescent,L3,61311103,XR2,561.0
Platelets fluorescent,L3,61311103,XR2,560.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,87.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,88.0
Platelets fluorescent,L1,53281101,XR3,86.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,81.0
Platelets fluorescent,L1,53281101,XR3,87.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,87.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,89.0
Platelets fluorescent,L1,53281101,XR3,87.0
Platelets fluorescent,L1,53281101,XR3,86.0
Platelets fluorescent,L1,53281101,XR3,81.0
Platelets fluorescent,L1,53281101,XR3,82.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,86.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,86.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,86.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,86.0
Platelets fluorescent,L1,53281101,XR3,82.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,86.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,87.0
Platelets fluorescent,L1,53281101,XR3,88.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,83.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,84.0
Platelets fluorescent,L1,53281101,XR3,85.0
Platelets fluorescent,L1,53281101,XR3,86.0
Platelets fluorescent,L1,60191101,XR3,79.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,79.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,84.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,80.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,79.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,80.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,80.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,80.0
Platelets fluorescent,L1,60191101,XR3,79.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,79.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,83.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,79.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,80.0
Platelets fluorescent,L1,60191101,XR3,85.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,85.0
Platelets fluorescent,L1,60191101,XR3,80.0
Platelets fluorescent,L1,60191101,XR3,83.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,77.0
Platelets fluorescent,L1,60191101,XR3,80.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,82.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,81.0
Platelets fluorescent,L1,60191101,XR3,83.0
Platelets fluorescent,L1,60191101,XR3,83.0
Platelets fluorescent,L1,60191101,XR3,79.0
Platelets fluorescent,L1,60191101,XR3,80.0
Platelets fluorescent,L1,60191101,XR3,83.0
